Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
Shopping centers – updated October 20	**Tier status:**\n\nWidespread (purple):\n\n*   Open with modifications\n*   Indoor capacity must be limited to 25% for shopping malls, destination shopping centers, and swap meets\n*   Closed common areas\n*   Closed food courts\n\nSubstantial (red):\n\n*   Open with modifications\n*   Indoor capacity must be limited to 50% for shopping malls, destination shopping centers, and swap meets\n*   Closed common areas\n*   Reduced capacity food courts (see [restaurants](https://covid19.ca.gov/industry-guidance/#restaurants))\n\nModerate (orange):\n\n*   Open with modifications\n*   Closed common areas\n*   Reduced capacity food courts (see [restaurants](https://covid19.ca.gov/industry-guidance/#restaurants))\n\nMinimal (yellow):\n\n*   Open with modifications\n*   Reduced capacity food courts (see [restaurants](https://covid19.ca.gov/industry-guidance/#restaurants))\n\nFollow this [guidance for shopping malls](https://files.covid19.ca.gov/pdf/guidance-shopping-centers--en.pdf), destination shopping centers, and swap meets to support a safe, clean environment for workers, customers, and the public. \n\nReview the guidance, prepare a plan, and post the [checklist for shopping centers](https://files.covid19.ca.gov/pdf/checklist-shopping-centers--en.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	126
Support for working families	The [support for working families](https://files.covid19.ca.gov/pdf/guidance-support-working-families--en.pdf) guidance provides information to help you locate child care, find assistance to pay for child care, and connect you to additional supports for your family. As stay-at-home orders are lifted for additional industries to promote California’s economic recovery, the need for child care and other supports for working families increases.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	127
Youth and adult recreational sports – updated December 15	Follow this [guidance for youth and adult recreational sports,](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/outdoor-indoor-recreational-sports.aspx) both indoor and outdoor. \n\nThis guidance applies to: \n\n*   All organized youth sports, including school- and community-sponsored programs, and privately-owned clubs and leagues\n*   Adult recreational sports\n\nThis guidance does not apply to collegiate or professional sports. \n\nThe California Department of Public Health has collected [questions and answers](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Youth-Sports-FAQ.aspx) about youth sports.\n\nChildren and youth participating in sports must follow the [guidance related to cohorts](https://covid19.ca.gov/industry-guidance/#cohort-guidance).\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	128
What is a cohort?	A cohort is a stable group of no more than 14 children or youth and no more than two supervising adults in a supervised environment. The group stays together for all activities, including meals and recreation. And this group avoids contact with anyone not in their group. Check the guidance about [cohorts for children and youth.](https://covid19.ca.gov/industry-guidance/#cohort-guidance)\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)<!-- pod, gathering, youth, kid, school, class, distance, learning, hub -->	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	129
Are college sports allowed?	Guidelines for resuming collegiate athletic training and competition are in the interim [guidance for higher education](https://covid19.ca.gov/industry-guidance/#higher-education).\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	130
What guidance applies to cosmetology?	Check the guidance for [hair salons and barbershops](https://covid19.ca.gov/industry-guidance/#hair-salons-guidance). And check the guidance for [personal care services](https://covid19.ca.gov/industry-guidance/#personal-care-services), such as nails, waxing, and facials.\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)<!-- face, electrolysis, esthetic, skin, electrology, body art, tattoo, permanent makeup, piercing shops, massage, esthetician, manicure -->	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	131
Where can I find the list of essential workers?	See the [essential workforce list](https://covid19.ca.gov/essential-workforce/).\n\nMore info: [Industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)	https://covid19.ca.gov/industry-guidance/	 	[]	false	[]	132
Tools for families facing stress	*   [**Navigating the New Normal: Parents Edition**](https://www.noggin.com/navigating-the-new-normal-parents-edition/) (video)  \n    The California Surgeon General and experts talk about how to help little kids handle the stress of the pandemic. \n*   [**How to Support Our Kids During COVID-19**](https://podcasts.apple.com/us/podcast/how-to-support-our-kids-during-covid-19-dr-nadine-burke/id1468607534?i=1000488425197) (Apple podcast)  \n    The California Surgeon General shares advice on\n    *   Talking to your kids about COVID-19\n    *   What we can do to help\n    *   How to mitigate stress at home\n*   [**FOCUS on the GO!**](https://nfrc.ucla.edu/focus-on-the-go) (app)  \n    This free game helps your family enhance and develop coping skills.\n*   [**Young Children at Home During the COVID-19 Outbreak: The Importance of Self-Care**](https://www.zerotothree.org/resources/3262-young-children-at-home-during-the-covid-19-outbreak-the-importance-of-self-care) (article)  \n    Taking care of yourself is an important part of parenting. This article contains ways to stay centered during COVID.\n\nMore info: [Manage stress for health](https://covid19.ca.gov/manage-stress-for-health/)	https://covid19.ca.gov/manage-stress-for-health/	 	[]	false	[]	133
Tools for parents to help children	*   [**California Surgeon General’s Playbook: Stress Relief for Caregivers and Kids During COVID-19**](https://files.covid19.ca.gov/pdf/caregivers_and_kids_california_surgeon_general_stress_busting_playbook_draft_v2_clean_ada_04072020v2.pdf) (PDF)  \n    This guide identifies signs of stress and how to protect your family’s health. It is also available in:\n    *   [Arabic](https://files.covid19.ca.gov/pdf/wp/osg-caregivers-and-kids-playbook_arabic-2.pdf)\n    *   Chinese ([Simplified](https://files.covid19.ca.gov/pdf/wp/osg-caregivers-and-kids-playbook_ch_simplified.pdf) and [Traditional](https://files.covid19.ca.gov/pdf/wp/osg-caregivers-and-kids-playbook_zh-hant.pdf))\n    *   [Korean](https://files.covid19.ca.gov/pdf/wp/osg-caregivers-and-kids-playbook_korean.pdf)\n    *   [Spanish](https://files.covid19.ca.gov/pdf/wp/osg-caregivers-and-kids-playbook-spanish.pdf)\n    *   [Tagalog](https://files.covid19.ca.gov/pdf/wp/osg-caregivers-and-kids-playbook_tagalog.pdf)\n    *   [Vietnamese](https://files.covid19.ca.gov/pdf/wp/osg-caregivers-and-kids-playbook_vi.pdf)\n*   [**Trauma Informed Parent: Helping Adults and Children With Trauma During the Pandemic**](https://www.youtube.com/watch?v=57EAL_e5Nf0) (video)  \n    The California Surgeon General provides tools for helping kids with trauma and stress. \n*   [**Emotional Wellbeing during the COVID-19 Pandemic**](https://www.childtrends.org/publications/resources-for-supporting-childrens-emotional-well-being-during-the-covid-19-pandemic) (guide)  \n    Use these recommendations to help kids adjust to the pandemic.\n\nMore info: [Manage stress for health](https://covid19.ca.gov/manage-stress-for-health/)	https://covid19.ca.gov/manage-stress-for-health/	 	[]	false	[]	134
Tools for families with school-related stress	*   [**School’s Out: A Parent’s Guide for Meeting the Challenge During the COVID-19 Pandemic**](https://nyulangone.org/news/schools-out-parents-guide-meeting-challenge-during-covid-19-pandemic) (article)  \n    This article offers strategies to help kids learn at home. They include:\n    *   Establishing structure\n    *   Getting exercise and social contact\n    *   Setting aside appropriate leisure time\n    *   How to talk about COVID-19 with your kids\n*   [**The Secret to Keeping Your Kids Happy, Busy and Learning if Their School Closes Due to Coronavirus**](https://time.com/5803373/coronavirus-kids-at-home-activities/) (article)  \n    Routines help kids navigate the day. Learn how to establish a healthy routine for your family.\n*   [**How LGBTQ Youth Can Cope with Anxiety and Stress During COVID-19**](https://www.thetrevorproject.org/2020/03/26/how-lgbtq-youth-can-cope-with-anxiety-and-stress-during-covid-19/) (blog post)   \n    LGBTQ youth can face additional isolation and stress during COVID-19. The Trevor Project offers ways to manage emotions during the pandemic.\n\nMore info: [Manage stress for health](https://covid19.ca.gov/manage-stress-for-health/)	https://covid19.ca.gov/manage-stress-for-health/	 	[]	false	[]	135
Should I wear a mask or face covering to protect against COVID-19?	Yes. You should wear face coverings whenever you are outside of your home, unless one of the exceptions described by the state applies to you. Face coverings help reduce the spread of COVID-19. Cloth masks can reduce your exposure to infectious droplets through filtration.\n\nThe California Department of Public Health (CDPH) has released [guidance for the use of face coverings](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/guidance-for-face-coverings.aspx).\n\nThe guidance reminds Californians that the best defense against COVID-19 continues to be: \n\n*   Maintain six feet of physical distance from others \n*   Wash hands frequently\n*   Avoid touching eyes, nose and mouth with unwashed hands\n*   Avoid being around people with COVID-19 symptoms\n\nMore info: [Masks](https://covid19.ca.gov/masks-and-ppe/)	https://covid19.ca.gov/masks-and-ppe/	 	[]	false	[]	136
What is a face covering?	A face covering, also known as a cloth mask, is [material that covers the nose and mouth](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html). It can be secured to the head with ties or straps or simply wrapped around the lower face. It can be made of a variety of materials, such as cotton, silk, or linen. A face covering may be factory-made or sewn by hand, or can be improvised from household items such as scarfs, T-shirts, sweatshirts, or towels.\n\nMore info: [Masks](https://covid19.ca.gov/masks-and-ppe/)	https://covid19.ca.gov/masks-and-ppe/	 	[]	false	[]	137
How well do face coverings prevent spread of COVID-19?	Multi-layer cloth masks can both block up to 50-70% of fine droplets and particles, and limit the forward spread of those that are not captured. Their primary role is to reduce the release of infectious particles into the air when someone coughs, sneezes, sings, talks, or breathes. Cloth masks can also reduce your exposure to infectious droplets through filtration. Face coverings are not a substitute for physical distancing, washing hands, and staying home when ill, but complements them.\n\nMore info: [Masks](https://covid19.ca.gov/masks-and-ppe/)	https://covid19.ca.gov/masks-and-ppe/	 	[]	false	[]	138
How should I care for a cloth mask or face covering?	It’s a good idea to [wash your face covering](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html) frequently, ideally after each use. Have a bag or bin to keep face coverings in until they can be laundered with detergent and hot water and dried on a hot cycle. If you must re-wear your face covering before washing, wash your hands immediately after putting it back on and avoid touching your face. Discard face coverings that:\n\n*   No longer cover the nose and mouth\n*   Have stretched out or damaged ties or straps\n*   Cannot stay on the face\n*   Have holes or tears in the fabric\n\nSee advice from the CDC on [how to select, wear, and clean your mask](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/about-face-coverings.html).\n\nMore info: [Masks](https://covid19.ca.gov/masks-and-ppe/)	https://covid19.ca.gov/masks-and-ppe/	 	[]	false	[]	139
Are face shields acceptable as face coverings to prevent spread of COVID-19?	Face shields are not recommended as a substitute for masks or face coverings. They primarily provide eye protection for the person wearing it. It is unknown what level of protection a face shield provides to people nearby.\n\n[CDPH has detailed recommendations](https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/faceshield_handout.pdf) for situations where face shields are the only option.\n\nMore info: [Masks](https://covid19.ca.gov/masks-and-ppe/)	https://covid19.ca.gov/masks-and-ppe/	 	[]	false	[]	140
Should I wear a mask on public transportation and at transportation hubs?	Yes. All passengers and staff must wear masks while on public transportation or at boarding points. This includes airplanes, ships, ferries, trains, subways, buses, taxis, and ride-shares. Masks should also be worn at transportation hubs and other locations where people board, like airports, bus or ferry terminals, train stations, and seaports.\n\n*   People must wear masks when traveling into, within, or out of the United States on public conveyances.\n*   Transportation staff should refuse to board anyone not wearing a mask and require all people onboard, whether passengers or employees, to wear masks for the duration of travel, except:\n    *   For brief periods while eating, drinking, or taking medication.\n    *   If the person is unconscious, incapacitated, unable to be awakened, or otherwise unable to remove the mask without assistance.\n    *   When it’s necessary to temporarily remove the mask to verify one’s identity such as during Transportation Security Administration screening or when asked to do so by the ticket or gate agent or any law enforcement official.\n    *   For children under the age of 2 years old.\n\nTransportation staff should ensure that any person on the vehicle wears a mask when boarding, disembarking, and for the duration of travel.\n\nFor more information, see: \n\n*   CDC: [Wear Face Masks on Public Transportation Conveyances and at Transportation Hubs](https://www.cdc.gov/coronavirus/2019-ncov/travelers/face-masks-public-transportation.html)\n*   [Employer Playbook for a Safe Reopening](https://files.covid19.ca.gov/pdf/employer-playbook-for-safe-reopening--en.pdf) (PDF)\n*   CDPH: [Guidance for the Use of Face Coverings](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/guidance-for-face-coverings.aspx)\n\nMore info: [Masks](https://covid19.ca.gov/masks-and-ppe/)	https://covid19.ca.gov/masks-and-ppe/	 	[]	false	[]	141
Is there any proof that masks are effective in preventing coronavirus infection?	Yes. The CDC has collected evidence on the [effectiveness of masks](https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/cloth-face-cover-guidance.html). \n\nMasks create a barrier that helps prevent respiratory droplets from traveling into the air and onto other people when the wearer coughs, sneezes, talks, or raises their voice. COVID-19 spreads mainly among people who are in close contact with one another (within about 6 feet). Using a mask is important in settings where people are close to each other or where it’s difficult to keep physical distance from others.\n\nMore info: [Masks](https://covid19.ca.gov/masks-and-ppe/)	https://covid19.ca.gov/masks-and-ppe/	 	[]	false	[]	142
Is blood plasma authorized as a COVID-19 treatment?	[The FDA issued an Emergency Use Authorization (EUA)](https://www.fda.gov/news-events/press-announcements/fda-issues-emergency-use-authorization-convalescent-plasma-potential-promising-covid-19-treatment) for convalescent plasma to treat hospitalized COVID-19 patients.\n\nThe FDA determined that it is reasonable to believe that COVID-19 convalescent plasma may be effective in making  COVID-19 illness shorter and less severe in some patients. The FDA also determined that the known and potential benefits of this plasma, when used to treat COVID-19, outweigh its known and potential risks. There are no adequate, approved, or available alternative treatments.\n\nMore info: [Survivors of COVID-19: Donate your plasma](https://covid19.ca.gov/plasma/)	https://covid19.ca.gov/plasma/	 	[]	false	[]	143
Is there a convalescent blood plasma donation center near me?	Locate a donation center\n------------------------\n\nFind the blood center near you collecting COVID-19 blood plasma.\n\n[See the plasma donation center lookup](https://covid19.ca.gov/plasma/#plasma-lookup)\n\nMore info: [Survivors of COVID-19: Donate your plasma](https://covid19.ca.gov/plasma/)	https://covid19.ca.gov/plasma/	 	[]	false	[]	144
Youth and teens	*   [California Youth Crisis Line](https://calyouth.org/cycl/)**:** Youth ages 12-24 can call or text [800-843-5200](tel:800-843-5200) or [chat online](https://m2.icarol.com/ConsumerRegistration.aspx?org=53141&pid=326&cc=en-US) for 24/7 crisis support.\n*   [TEEN LINE](https://teenlineonline.org/talk-now/): Teens can talk to another teen by texting “TEEN” to [839863](sms:839863) from 6pm – 9pm, or call [800-852-8336](tel:800-852-8336) from 6pm – 10pm.\n\nMore info: [Resources for emotional support and well-being](https://covid19.ca.gov/resources-for-emotional-support-and-well-being/)	https://covid19.ca.gov/resources-for-emotional-support-and-well-being/	 	[]	false	[]	145
Veterans	[Veterans Crisis Line](https://www.veteranscrisisline.net): Call [800-273-8255](tel:800-273-8255) and Press 1 or text [838255](sms:838255) for 24/7 support.\n\nMore info: [Resources for emotional support and well-being](https://covid19.ca.gov/resources-for-emotional-support-and-well-being/)	https://covid19.ca.gov/resources-for-emotional-support-and-well-being/	 	[]	false	[]	146
First responders and law enforcement	*   [Fire/EMS helpline](https://www.nvfc.org/phfd/): Call [888-275-6832](tel:888-275-6832) to find 24/7 support for a variety of behavioral health issues for firefighters.\n*   [COPLINE](https://www.copline.org/): Call [800-267-5463](tel:800-267-5463) to find support 24/7 for law enforcement officers.\n\nMore info: [Resources for emotional support and well-being](https://covid19.ca.gov/resources-for-emotional-support-and-well-being/)	https://covid19.ca.gov/resources-for-emotional-support-and-well-being/	 	[]	false	[]	147
Older Californians	*   [Friendship Line](https://www.ioaging.org/services/all-inclusive-health-care/friendship-line): Call [888-670-1360](tel:888-670-1360) for 24/7 support if you are 60 years or older, or an adult living with disabilities.  \n*   California Aging and Adult Information Line: Call [800-510-2020](tel:800-510-2020) for help finding local assistance. \n\nMore info: [Resources for emotional support and well-being](https://covid19.ca.gov/resources-for-emotional-support-and-well-being/)	https://covid19.ca.gov/resources-for-emotional-support-and-well-being/	 	[]	false	[]	148
Deaf and hard of hearing individuals	[National Suicide Prevention Deaf and Hard of Hearing Hotline](https://suicidepreventionlifeline.org/help-yourself/for-deaf-hard-of-hearing/): Access 24/7 video relay service by dialing [800-273-8255](tel:800-273-8255) (TTY [800-799-4889](tel:800-799-4889)).\n\nMore info: [Resources for emotional support and well-being](https://covid19.ca.gov/resources-for-emotional-support-and-well-being/)	https://covid19.ca.gov/resources-for-emotional-support-and-well-being/	 	[]	false	[]	149
Services for substance use disorders	*   [SAMHSA National Helpline](https://www.samhsa.gov/find-help/national-helpline): Call [800-662-HELP](tel:800-662-4357) for 24/7 information and referrals in English and Spanish. \n*   [SAMHSA Treatment Locator](https://findtreatment.samhsa.gov)**:**  Find drug or alcohol treatment programs. \n\nMore info: [Resources for emotional support and well-being](https://covid19.ca.gov/resources-for-emotional-support-and-well-being/)	https://covid19.ca.gov/resources-for-emotional-support-and-well-being/	 	[]	false	[]	150
LGBTQ individuals	*   [Trevor Project](https://www.thetrevorproject.org): Call [866-488-7386](tel:866-488-7386) or text START to [678678](sms:678678) for 24/7 information and suicide prevention resources for LGBTQ youth.\n*   [Lesbian, Gay, Bisexual and Transgender National Hotline](https://www.glbthotline.org/hotline.html): Call [800-273-8255](tel:800-273-8255) from 1pm – 9pm for support, information or help finding resources.\n*   [Victims of Crime Resource Center](https://1800victims.org/): Call or text [800-842-8467](tel:800-842-8467) or [chat online](https://1800victims.org/) for information about LGTBQ rights, legal protections, and local resources.\n\nMore info: [Resources for emotional support and well-being](https://covid19.ca.gov/resources-for-emotional-support-and-well-being/)	https://covid19.ca.gov/resources-for-emotional-support-and-well-being/	 	[]	false	[]	151
Why can some activities and businesses open while others have to stay closed?	Activities and businesses that have a lower risk of spreading COVID-19 are allowed to open sooner. Higher-risk activities or businesses aren’t allowed until later tiers. An activity or business’s tier depends on whether it can:\n\n*   Accommodate mask wearing at all times (for example, eating and drinking requires removing masks)\n*   Allow physical distance between individuals from different households\n*   Limit the number of people per square foot\n*   Limit time that an individual is at the business or activity\n*   Limit time of exposure\n*   Limit mixing of people from different households\n*   Limit amount of physical interactions of visitors/patrons\n*   Increase airflow (such as operating outdoors or opening windows and doors) \n*   Limit activities that are known to increase virus spread (like singing, shouting and heavy breathing)\n\nMore info: [Blueprint for a Safer Economy](https://covid19.ca.gov/safer-economy/)	https://covid19.ca.gov/safer-economy/	 	[]	false	[]	152
What happened to the County Monitoring List?	On August 31, the Blueprint for a Safer Economy replaced the County Data Monitoring List for determining what business can and cannot open.\n\nSo why change? We learned a lot over the first several months of the pandemic about COVID-19 and how it spreads. For example, we know how much safer outdoor activities are than indoor ones and that it’s critical everyone wears a mask to limit the spread of the disease. This blueprint incorporates what we’ve learned.\n\nThe Blueprint for a Safer Economy is the next evolution of our response. We’ve revised the criteria and the time between changing tiers. We’ve made it easy for counties to see how changes affect the disease’s trajectory and for businesses and customers to plan ahead. And we’ve given Californians one place to look up whether a business or activity is allowed near them.\n\nMore info: [Blueprint for a Safer Economy](https://covid19.ca.gov/safer-economy/)	https://covid19.ca.gov/safer-economy/	 	[]	false	[]	153
What happens if my county’s case rate and positivity measures fall into two different tiers?	If a county’s case rate and positivity rate fall into different tiers, the county remains in the stricter tier.\n\nMore info: [Blueprint for a Safer Economy](https://covid19.ca.gov/safer-economy/)	https://covid19.ca.gov/safer-economy/	 	[]	false	[]	154
Can my school open under the Blueprint for a Safer Economy?	Schools in the Widespread (purple) tier aren’t permitted to reopen for in-person instruction, unless they receive a waiver from their local health department for grades TK-6. However, they may provide supervision of children in accordance with the [cohorts guidance](https://covid19.ca.gov/industry-guidance/#cohort-guidance).\n\nSchools can reopen for in-person instruction once their county has been in the Substantial (red) tier for two weeks. Tiers take effect the day after assignment. For example, if a county moves to the Substantial (red) tier on Tuesday, September 8, and stays there for two weeks, schools can open Wednesday, September 23.\n\nSchools that have reopened for in-person instruction are not required to close if their county moves back to the Widespread (purple) tier.\n\nLearn more about [guidance for schools](https://covid19.ca.gov/industry-guidance/#schools-guidance).\n\nMore info: [Blueprint for a Safer Economy](https://covid19.ca.gov/safer-economy/)	https://covid19.ca.gov/safer-economy/	 	[]	false	[]	155
What can I do to help my county reach a lower tier?	*   Stay home except for essential services.\n*   Wear a mask in public.\n*   Wash your hands regularly.\n*   Keep at least six feet of physical distance when in public.\n*   Limit mixing with people you don’t live with.\n\nMore info: [Blueprint for a Safer Economy](https://covid19.ca.gov/safer-economy/)	https://covid19.ca.gov/safer-economy/	 	[]	false	[]	156
Why is this Regional Stay Home Order being implemented now?	We are in the midst of an unprecedented surge in cases and hospitalizations in California and across the country. Without immediate action many hospital Intensive Care Units (ICU) will reach capacity before the end of the year. ICU beds are a critical resource for individuals who need the most advanced support and care. Given the nationwide surge, the ability to add surge ICU capacity is limited by availability of ICU nurses and physicians. We need to protect our hospital capacity so those who need care—for such things as cancer treatment, heart attacks, and strokes—can get it. By taking this action we are saving lives, protecting our health care delivery system and keeping those at highest risk and essential workers safe.\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	157
What does the Regional Stay Home Order do?	The Regional Stay Home Order instructs Californians to stay at home as much as possible and to stop mixing between households that can lead to COVID-19 spread. It allows access to critical services and allows outdoor activities to preserve Californians’ physical and mental health. The Regional Stay Home Order will help stop the surge and prevent overwhelming regional ICU capacity. \n\nUnder the order, the following sectors are allowed to remain open with safety precautions: \n\n*   Critical infrastructure (when remote option is not possible)\n*   Schools\n*   Non-urgent medical and dental care\n*   Child care and pre-K\n\nThe following sectors will have additional modifications in addition to 100% masking and physical distancing:\n\n*   **Outdoor recreational facilities:** Allow outdoor operation only for the purpose of facilitating physically distanced personal health and wellness through outdoor exercise, without any food, drink or alcohol sales. Additionally, overnight stays at campgrounds will not be permitted.\n*   **Retail:** Allow indoor operation at 20% capacity, and 35% of capacity for standalone grocery stores, with entrance metering and no eating or drinking in the stores. Additionally, special hours should be instituted for seniors and others with chronic conditions or compromised immune systems. \n*   **Shopping centers**: Allow indoor access at 20% capacity with entrance metering and no eating or drinking in the stores. Additionally, special hours should be instituted for seniors and others with chronic conditions or compromised immune systems.\n*   **Hotels and lodging:** Allow for COVID-19 mitigation and containment measures, treatment measures, provide accommodation for essential workers, or providing housing solutions, including measures to protect homeless populations.\n*   **Restaurants:** Allow only for take out or delivery.\n*   **Offices:** Allow remote only except for critical infrastructure sectors where remote working is not possible. \n*   **Places of worship and political expression:** Allow outdoor activities only.\n*   **Entertainment production:** Industries, studios, and other related establishments such as establishments that provide content for professional broadcast can operate without live audiences.\n\nIn any region that triggers a Regional Stay Home Order because it drops below 15% ICU capacity all operations in the following sectors must be closed (except to the extent that their operations fall within critical infrastructure):\n\n*   Hair salons and barbershops\n*   Personal care services\n*   Museums, zoos, and aquariums\n*   Movie theaters (except drive-in)\n*   Wineries, bars, breweries, and distilleries (with exception for production, manufacturing, distribution, and retail sale for off-site consumption)\n*   Family entertainment centers\n*   Cardrooms and satellite wagering\n*   Limited services\n*   Live audience sports\n*   Amusement parks\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	158
When does the Regional Stay Home Order take effect?	The Regional Stay Home Order will be implemented regionally once there is less than 15% ICU capacity remaining in the designated region. After three weeks from the start of the Regional Stay Home Order in the region, one of two situations would occur:\n\n1.  The order will end in a region if the region’s ICU capacity projected out four weeks (from day 22 after the Regional Stay Home Order started in the region) is above or equal to 15%. Each county in the region will then be assigned to a tier based on the Blueprint for a Safer Economy and the rules of the Blueprint will apply again.\n2.  The order will remain in effect in a region if its ICU capacity projected out four weeks (from day 22 after the Regional Stay Home Order started in the region) is less than 15%. The order will remain in effect until the region’s projected ICU capacity is equal or greater than 15%. This would be assessed approximately twice a week.\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	159
How do I find out what the hospital/ICU capacity is in my region or county?	The state will post [ICU capacity by region](#icu-capacity) daily. The state also maintains a publicly-available dashboard on [hospital and ICU capacity by county](https://covid19.ca.gov/state-dashboard/).\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	160
How is daily regional available ICU capacity calculated?	Hospitals are required to submit information on the total number of available staffed ICU beds daily. This includes both existing staffed ICU beds and staffed ICU surge beds. To calculate regional ICU capacity the total number of adult ICU beds is calculated by removing neonatal ICU beds (NICU) and pediatric intensive care unit beds (PICU) as well as standardizing current adult ICU capacity. Consistent with the goal of the Regional Stay Home Order, this calculation ensures that sufficient ICU bed capacity is available for COVID and non-COVID related conditions.   \n\nAs of December 4, 2020 the ICU capacity is calculated as described above.\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	161
How does the Regional Stay Home Order impact schools?	The Order does not modify [existing state guidance regarding K-12 schools](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Guidance.aspx).\n\nSchools that are currently open are able to continue to provide in-person instruction on school sites. \n\n*   Schools that are currently operating under an elementary school waiver are able to continue to provide instruction to students on school sites.\n*   Schools that reopened while their county was in a less restrictive tier are able to continue to provide instruction to students on school sites.\n*   All schools that have not yet reopened for in-person instruction are able to continue to serve small cohorts of students (e.g., students with disabilities) following [CDPH Guidance](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/small-groups-child-youth.aspx).\n\nSchools are still required to follow the Schools Guidance issued by CDPH which outlines requirements for safe conditions, testing and tracing. Schools may be required to close if certain percentages of staff and students are diagnosed with COVID-19. All [existing guidance applicable to schools](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Guidance.aspx) can be found on the CDPH website.\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	162
Are playgrounds open?	Playgrounds may remain open to facilitate physically distanced personal health and wellness through outdoor exercise.  Playgrounds located on schools that remain open for in-person instruction, and not accessible by the general public, may remain open and must follow [guidance for schools and school-based programs (PDF)](https://files.covid19.ca.gov/pdf/guidance-schools--en.pdf).\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	163
How does the Regional Stay Home Order impact travel?	Hotels and lodging cannot accept or honor out-of-state reservations for non-essential travel, unless the reservation is for at least the minimum time period required for quarantine and the persons identified in the reservation will quarantine in the hotel or lodging entity until after that time period has expired. \n\nWhen the Regional Stay Home Order is in effect in a region, hotels and lodging can only offer accommodation for COVID-19 mitigation and containment measures, treatment measures, accommodation for essential workers, or providing housing solutions, including measures to protect homeless populations. \n\nAdditionally, the [Travel Advisory](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Travel-Advisory.aspx) remains in effect.\n\nMore info: [About COVID-19 restrictions](https://covid19.ca.gov/stay-home-except-for-essential-needs/)	https://covid19.ca.gov/stay-home-except-for-essential-needs/	 	[]	false	[]	164
