"Question","Answer","Source","Metadata","SuggestedQuestions","IsContextOnly","Prompts","QnaId"
"Family friendly practices for employers","The [guidance for family friendly practices for employers](http://covid19.ca.gov/pdf/guidance-familyfriendlypracticesemployers.pdf) provides guidelines for family-friendly practices to keep employees safe and be responsive to their needs in order to ensure continued productivity. As workplaces reopen, employees will require both child care supports and workplace flexibility. Work-life balance policies will become even more important and continued investment in family-friendly workplace policies by employers is critical.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","171"
"Food packing","The [guidance for facilities that process or pack meat, dairy, or produce](http://covid19.ca.gov/pdf/guidance-food-packing.pdf) provides guidelines to create a safer environment for workers.  \nReview the guidance, prepare a plan, and post the [checklist for facilities that process or pack meat, dairy or produce](http://covid19.ca.gov/pdf/checklist-food-packing.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","172"
"Hotels and lodging","This [guidance for the hotels and lodging](http://covid19.ca.gov/pdf/guidance-hotels.pdf) provides guidelines to create a safer environment for workers.\n\nUnder the current statewide Stay-at-Home order, hotels should only open for COVID-19 mitigation and containment measures, treatment measures, providing accommodation for essential workers, or providing housing solutions, including measures to protect homeless populations.\n\nReview the guidance, prepare a plan, and post the [checklist for Hotels and lodging](http://covid19.ca.gov/pdf/checklist-hotels.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","173"
"Life sciences","The [guidance for the life sciences industry](http://covid19.ca.gov/pdf/guidance-life-sciences.pdf) provides guidelines to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the life sciences industry](http://covid19.ca.gov/pdf/checklist-life-sciences.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","174"
"Limited services","Limited Services are defined as those which do not generally require close contact. Follow this [guidance for Limited Services](https://covid19.ca.gov/pdf/guidance-limited-services.pdf) to create a safer environment for workers and patrons.\n\nFaith-based counseling can reopen within the following parameters:\n\n1.  Counselling services are permissible in-person where the service cannot reasonably be practiced remotely;\n2.  Counselling services should adopt state guidance on Limited Services, where applicable;\n3.  This designation does not permit gatherings beyond counselling to members of a single household.\n\nReview the guidance, prepare a plan, and post the [checklist for Limited Services](https://covid19.ca.gov/pdf/checklist-limited-services.pdf) in your workplace to show clients and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","175"
"Logistics and warehousing facilities","The [guidance for businesses operating in the logistics/warehousing industry](http://covid19.ca.gov/pdf/guidance-logistics-warehousing.pdf) provides guidelines to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post  the [checklist for the logistics/warehousing industry](http://covid19.ca.gov/pdf/checklist-logistics-warehousing.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","176"
"Manufacturing","The [guidance for the manufacturing industry](http://covid19.ca.gov/pdf/guidance-manufacturing.pdf) provides guidelines to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the manufacturing industry](http://covid19.ca.gov/pdf/checklist-manufacturing.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","177"
"Mining and logging","The [guidance for the mining and logging industries](http://covid19.ca.gov/pdf/guidance-mining-logging.pdf) provides guidelines to create a safer environment for workers.  \n  \nReview the guidance, prepare a plan, and post the [checklist for the mining and logging industries](http://covid19.ca.gov/pdf/checklist-mining-logging.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","178"
"Music, film, and TV production","Music, TV and film production may resume in California, recommended no sooner than June 12, 2020 and subject to approval by county public health officers within the jurisdictions of operations following their review of local epidemiological data including cases per 100,000 population, rate of test positivity, and local preparedness to support a health care surge, vulnerable populations, contact tracing and testing.  \n  \nTo reduce the risk of COVID-19 transmission, productions, cast, crew and other industry workers should abide by safety protocols agreed by labor and management, which may be further enhanced by county public health officers. Back office staff and management should adhere to [Office Workspace guidelines](https://covid19.ca.gov/industry-guidance/#top) published by the California Department of Public Health and the California Department of Industrial Relations, to reduce the risk of COVID-19 transmission.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","179"
"Office workspaces","Follow this [guidance for office workspaces](http://covid19.ca.gov/pdf/guidance-office-workspaces.pdf) to create a safer environment for workers.\n\nFaith-based office workspaces can reopen within the following parameters:\n\n1.  Faith-based facilities are considered “offices” only for those employed by the organization and where the facility is their regular place of work.\n2.  The employer should implement state guidance relating to offices before reopening the facility for employees.\n3.  This designation does not permit gatherings of non-employees, such as the organization’s congregation.\n\nReview the guidance, prepare a plan, and post the [checklist for office workspaces](http://covid19.ca.gov/pdf/checklist-office-workspaces.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","180"
"Outdoor museums","Follow this [guidance for outdoor museums](https://covid19.ca.gov/pdf/guidance-outdoor-museums.pdf) to create a safer environment for workers and patrons.\n\nReview the guidance, prepare a plan, and post the [checklist for outdoor museums](http://covid19.ca.gov/pdf/checklist-outdoor-museums.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","181"
"Places of worship","This [guidance for the places of worship](http://covid19.ca.gov/pdf/guidance-places-of-worship.pdf) provides guidelines to create a safer environment for workers.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","182"
"Ports","This [guidance for the port industry](http://covid19.ca.gov/pdf/guidance-ports.pdf) provides guidelines to create a safer environment for workers. Review the guidance, prepare a plan, and post the [checklist for the port industry](http://covid19.ca.gov/pdf/checklist-ports.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","183"
"Professional sports (without live audiences)","Professional sports in California may resume training and competition without live audiences, recommended no sooner than June 12, 2020 and subject to approval by county public health officers within the jurisdiction of operations following their review of local epidemiological data including cases per 100,000 population, rate of test positivity, and local preparedness to support a health care surge, vulnerable populations, contact tracing and testing.  \n  \nTo reduce the risk of COVID-19 transmission, athletes, coaching staff, medical staff, broadcasting staff and others at sporting facilities or events should abide by COVID-19 protocols agreed by labor and management, which may be further enhanced by county public health officers. Back office staff and management should adhere to [Office Workspace guidelines](https://covid19.ca.gov/pdf/guidance-office-workspaces.pdf) published by the California Department of Public Health and the California Department of Industrial Relations, to reduce the risk of COVID-19 transmission. Retail staff should adhere to [Retail guidelines](https://covid19.ca.gov/pdf/guidance-retail.pdf) published by the California Department of Public Health and the California Department of Industrial Relations, to reduce the risk of COVID-19 transmission.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","184"
"Public transit and intercity passenger rail","This [guidance for public transit agencies](http://covid19.ca.gov/pdf/guidance-transit-rail.pdf) provides guidelines to create a safer environment for workers.  \nReview the guidance, prepare a plan, and post the [checklist for public transit agencies](http://covid19.ca.gov/pdf/checklist-transit-rail.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","185"
"Real estate transaction","This [guidance for businesses operating in the real estate industry](http://covid19.ca.gov/pdf/guidance-real-estate.pdf) provides guidelines to create a safer environment for workers.  \nReview the guidance, prepare a plan, and post the [checklist for the real estate industry](http://covid19.ca.gov/pdf/checklist-real-estate.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","186"
"Retail","Follow this [guidance for retailers](http://covid19.ca.gov/pdf/guidance-retail.pdf) to create a safer environment for workers and customers.\n\nRetailers and libraries can re-open, along with the manufacturing and logistics sectors that support retail. Drive-in and movie theaters can re-open with additional considerations.\n\nRetail doesn’t include personal services such as beauty salons, but does include the sale of goods such as:\n\n*   Bookstores\n*   Jewelry stores\n*   Toy stores\n*   Clothing and shoe stores\n*   Home and furnishing stores\n*   Sporting goods stores\n*   Florists\n\nRetail stores identified in the [essential workforce list](https://covid19.ca.gov/essential-workforce/) can open for in-store shopping. They include:\n\n*   Retail facilities specializing in medical goods and supplies\n*   Grocery stores, pharmacies, convenience stores, and other retail that sells food or beverage products, and animal/pet food\n*   Fuel centers such as gas stations and truck stops\n*   Hardware and building materials stores, consumer electronics, technology and appliances retail\n\nReview the guidance, prepare a plan, and post the [checklist for retail](http://covid19.ca.gov/pdf/checklist-retail.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","187"
"Schools","This [interim guidance for schools and school-based programs](http://covid19.ca.gov/pdf/guidance-schools.pdf) provides guidelines to create a safer environment for student, family, and staff populations. This guidance will be updated as new data and practices emerge. The guidelines and considerations do not reflect the full scope of issues that school communities will need to address, which range from day-to-day site-based logistics to the social and emotional well-being of students and staff. Further guidance is forthcoming, including on school-based sports and extracurricular activities. All decisions about following this guidance should be made in collaboration with local health officials and other authorities.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","188"
"Support for working families","The [support for working families](http://covid19.ca.gov/pdf/guidance-supportworkingfamilies.pdf) guidance provides information to help you locate child care, find assistance to pay for child care, and connect you to additional supports for your family. As stay-at-home orders are lifted for additional industries to promote California’s economic recovery, the need for child care and other supports for working families increases.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","189"
"Shopping centers","Follow this [guidance for shopping centers](https://covid19.ca.gov/pdf/guidance-shopping-centers.pdf) to create a safer environment for workers and customers.  \n  \nInterior stores in shopping malls can do curbside pickup with modifications.  \n  \nReview the guidance, prepare a plan, and post the [checklist for shopping centers](https://covid19.ca.gov/pdf/checklist-shopping-centers.pdf) in your workplace to show customers and employees that you’ve reduced the risk and are open for business.\n\nMore info: [Statewide industry guidance to reduce risk](https://covid19.ca.gov/industry-guidance/)","https://covid19.ca.gov/industry-guidance/"," ","[]","false","[]","190"
"Can I get a free coronavirus test?","Yes, if you qualify. More info \n\n[Testing and treatmeent](https://covid19.ca.gov/testing-and-treatment/)","Editorial"," ","[]","false","[]","191"
"What coronavirus/COVID-19 symptoms require immediate medical attention?","Seek emergency medical attention if you have any of the following warning signs:\n* Trouble breathing\n* Persistent pain or pressure in the chest\n* New confusion or inability to awaken\n* Bluish lips or face\n\n[Testing and treatment](https://covid19.ca.gov/testing-and-treatment/)","Editorial"," ","[]","false","[]","192"
"Is there a convalescent blood plasma donation center near me?","Please see [Donating blood plasma page](https://covid19.ca.gov/plasma/)","Editorial"," ","[]","false","[]","193"
"Can a foreign medical graduate without California licence work as doctor for the California Health Corps?","No. Please see California Health Corps page under Step 1, a valid California license is required for clinical practice (if you are a MD, DO, etc.)\n\n[California Health Corps](https://covid19.ca.gov/healthcorps/)","Editorial"," ","[]","false","[]","194"
"Can a doctor without California license work under the California Health Corps?","No. Please see California Health Corps page under Step 1, a valid California license is required for clinical practice (if you are a MD, DO, etc.). However, medical resident are permitted to participate in the California Health Corps.\n\n[California Health Corps](https://covid19.ca.gov/healthcorps/)","Editorial"," ","[]","false","[]","195"
"Are pools open? Can I go swimming?","Community centers, including public pools, playgrounds, and picnic areas, are not permitted to operate in the State of California at this time.","Editorial"," ","[]","false","[]","196"
"Can I get a massage?","Personal services such as nail salons, tattoo parlors, and massage clinics are not permitted to operate in the State of California at this time.","Editorial"," ","[]","false","[]","197"
"Can I get a tattoo?","Personal services such as nail salons, tattoo parlors, and massage clinics are not permitted to operate in the State of California at this time.","Editorial"," ","[]","false","[]","198"
"Can I go camping?","All California State Park campgrounds are closed to help slow the spread of COVID-19. Check the [California State Park's website](https://www.parks.ca.gov/?page_id=30350) before leaving your home to find what parks are open and new visitor guidelines. Information about open outdoor areas can be found on the [public recreation page](https://covid19.ca.gov/public-recreation/).","Editorial"," ","[]","false","[]","199"
"Where can I apply for unemployment?","If you lost your job or had your hours reduced, and meet eligibility requirements, you may be eligible to receive Unemployment Insurance (UI) benefits from California’s Employment Development Department (EDD). Check the <a href=""https://unemployment.edd.ca.gov/guide"">guide to applying for unemployment benefits</a>.","Editorial"," ","[]","false","[]","200"
